"dataset_origin" "subject" "activity" "measure" "mean"
"TEST" "20" "SITTING" "body_gyroscope_average_frequency-x" 0.20653205385303
"TEST" "20" "SITTING" "body_gyroscope_average_frequency-y" 0.337998606606061
"TEST" "20" "SITTING" "body_gyroscope_average_frequency-z" 0.224442511815152
"TEST" "20" "SITTING" "body_gyroscope_jerk_magnitude_mean_time" 0.983010276060606
"TEST" "20" "SITTING" "body_gyroscope_jerk_magnitude_standard_deviation_time" 0.97507615
"TEST" "20" "SITTING" "body_gyroscope_jerk_mean_time-x" 0.0959970816060606
"TEST" "20" "SITTING" "body_gyroscope_jerk_mean_time-y" 0.0408287928439394
"TEST" "20" "SITTING" "body_gyroscope_jerk_mean_time-z" 0.0545749772727273
"TEST" "20" "SITTING" "body_gyroscope_jerk_standard_deviation_time-x" 0.977414910909091
"TEST" "20" "SITTING" "body_gyroscope_jerk_standard_deviation_time-y" 0.979684097272727
"TEST" "20" "SITTING" "body_gyroscope_jerk_standard_deviation_time-z" 0.979742084090909
"TEST" "20" "SITTING" "body_gyroscope_magnitude_mean_time" 0.939574435606061
"TEST" "20" "SITTING" "body_gyroscope_magnitude_standard_deviation_time" 0.941069909848485
"TEST" "20" "SITTING" "body_gyroscope_mean_frequency-x" 0.969913284393939
"TEST" "20" "SITTING" "body_gyroscope_mean_frequency-y" 0.964643068787879
"TEST" "20" "SITTING" "body_gyroscope_mean_frequency-z" 0.950963363939394
"TEST" "20" "SITTING" "body_gyroscope_mean_time-x" 0.036405928969697
"TEST" "20" "SITTING" "body_gyroscope_mean_time-y" 0.0815046712272727
"TEST" "20" "SITTING" "body_gyroscope_mean_time-z" 0.135386825954545
"TEST" "20" "SITTING" "body_gyroscope_standard_deviation_frequency-x" 0.978433538484848
"TEST" "20" "SITTING" "body_gyroscope_standard_deviation_frequency-y" 0.958015696363636
"TEST" "20" "SITTING" "body_gyroscope_standard_deviation_frequency-z" 0.949176822121212
"TEST" "20" "SITTING" "body_gyroscope_standard_deviation_time-x" 0.976309017121212
"TEST" "20" "SITTING" "body_gyroscope_standard_deviation_time-y" 0.960104508636364
"TEST" "20" "SITTING" "body_gyroscope_standard_deviation_time-z" 0.945771803484848
"TEST" "20" "SITTING" "gravity_acceleration_magnitude_mean_time" 0.952738043030303
"TEST" "20" "SITTING" "gravity_acceleration_magnitude_standard_deviation_time" 0.937764028181818
"TEST" "20" "SITTING" "gravity_acceleration_mean_time-x" 0.924454522424242
"TEST" "20" "SITTING" "gravity_acceleration_mean_time-y" 0.124746925681818
"TEST" "20" "SITTING" "gravity_acceleration_mean_time-z" 0.177590289077273
"TEST" "20" "SITTING" "gravity_acceleration_standard_deviation_time-x" 0.985829034393939
"TEST" "20" "SITTING" "gravity_acceleration_standard_deviation_time-y" 0.966983534242424
"TEST" "20" "SITTING" "gravity_acceleration_standard_deviation_time-z" 0.935854966151515
"TEST" "20" "STANDING" "body_acceleration_average_frequency-x" 0.235955634423288
"TEST" "20" "STANDING" "body_acceleration_average_frequency-y" 0.288409210586301
"TEST" "20" "STANDING" "body_acceleration_average_frequency-z" 0.237513943782192
"TEST" "20" "STANDING" "body_acceleration_jerk_average_frequency-x" 0.234576021212603
"TEST" "20" "STANDING" "body_acceleration_jerk_average_frequency-y" 0.362277219780822
"TEST" "20" "STANDING" "body_acceleration_jerk_average_frequency-z" 0.178503888352466
"TEST" "20" "STANDING" "body_acceleration_jerk_magnitude_mean_time" 0.956624899041096
"TEST" "20" "STANDING" "body_acceleration_jerk_magnitude_standard_deviation_time" 0.938454372328767
"TEST" "20" "STANDING" "body_acceleration_jerk_mean_frequency-x" 0.959710489315069
"TEST" "20" "STANDING" "body_acceleration_jerk_mean_frequency-y" 0.935717554109589
"TEST" "20" "STANDING" "body_acceleration_jerk_mean_frequency-z" 0.952741107945206
"TEST" "20" "STANDING" "body_acceleration_jerk_mean_time-x" 0.0763556159315068
"TEST" "20" "STANDING" "body_acceleration_jerk_mean_time-y" 0.0303747574945205
"TEST" "20" "STANDING" "body_acceleration_jerk_mean_time-z" 0.0291164675749863
"TEST" "20" "STANDING" "body_acceleration_jerk_standard_deviation_frequency-x" 0.963098911506849
"TEST" "20" "STANDING" "body_acceleration_jerk_standard_deviation_frequency-y" 0.94047417890411
"TEST" "20" "STANDING" "body_acceleration_jerk_standard_deviation_frequency-z" 0.963973097671233
"TEST" "20" "STANDING" "body_acceleration_jerk_standard_deviation_time-x" 0.959528332191781
"TEST" "20" "STANDING" "body_acceleration_jerk_standard_deviation_time-y" 0.935605650958904
"TEST" "20" "STANDING" "body_acceleration_jerk_standard_deviation_time-z" 0.958936310958904
"TEST" "20" "STANDING" "body_acceleration_magnitude_average_frequency" 0.24465883103274
"TEST" "20" "STANDING" "body_acceleration_magnitude_mean_frequency" 0.921225595205479
"TEST" "20" "STANDING" "body_acceleration_magnitude_mean_time" 0.92240685739726
"TEST" "20" "STANDING" "body_acceleration_magnitude_standard_deviation_frequency" 0.918651880273973
"TEST" "20" "STANDING" "body_acceleration_magnitude_standard_deviation_time" 0.910672094794521
"TEST" "20" "STANDING" "body_acceleration_mean_frequency-x" 0.96193272890411
"TEST" "20" "STANDING" "body_acceleration_mean_frequency-y" 0.898194212465753
"TEST" "20" "STANDING" "body_acceleration_mean_frequency-z" 0.929985824794521
"TEST" "20" "STANDING" "body_acceleration_mean_time-x" 0.278076904657534
"TEST" "20" "STANDING" "body_acceleration_mean_time-y" 0.0220461545468493
"TEST" "20" "STANDING" "body_acceleration_mean_time-z" 0.104340535191781
"TEST" "20" "STANDING" "body_acceleration_standard_deviation_frequency-x" 0.96980617890411
"TEST" "20" "STANDING" "body_acceleration_standard_deviation_frequency-y" 0.872525409452055
"TEST" "20" "STANDING" "body_acceleration_standard_deviation_frequency-z" 0.910995860273973
"TEST" "20" "STANDING" "body_acceleration_standard_deviation_time-x" 0.967209961232877
"TEST" "20" "STANDING" "body_acceleration_standard_deviation_time-y" 0.87541041109589
"TEST" "20" "STANDING" "body_acceleration_standard_deviation_time-z" 0.913142481643836
"TEST" "20" "STANDING" "body_body_acceleration_jerk_magnitude_average_frequency" 0.261439621189041
"TEST" "20" "STANDING" "body_body_acceleration_jerk_magnitude_mean_frequency" 0.940007897123288
"TEST" "20" "STANDING" "body_body_acceleration_jerk_magnitude_standard_deviation_frequency" 0.936025033013699
"TEST" "20" "STANDING" "body_body_gyroscope_jerk_magnitude_average_frequency" 0.212771756573151
"TEST" "20" "STANDING" "body_body_gyroscope_jerk_magnitude_mean_frequency" 0.929600007123288
"TEST" "20" "STANDING" "body_body_gyroscope_jerk_magnitude_standard_deviation_frequency" 0.927225720410959
"TEST" "20" "STANDING" "body_body_gyroscope_magnitude_average_frequency" 0.348752882876712
"TEST" "20" "STANDING" "body_body_gyroscope_magnitude_mean_frequency" 0.879437674794521
"TEST" "20" "STANDING" "body_body_gyroscope_magnitude_standard_deviation_frequency" 0.849127347123288
"TEST" "20" "STANDING" "body_gyroscope_average_frequency-x" 0.403011849763014
"TEST" "20" "STANDING" "body_gyroscope_average_frequency-y" 0.380599578457534
"TEST" "20" "STANDING" "body_gyroscope_average_frequency-z" 0.290627421564384
"TEST" "20" "STANDING" "body_gyroscope_jerk_magnitude_mean_time" 0.94793650109589
"TEST" "20" "STANDING" "body_gyroscope_jerk_magnitude_standard_deviation_time" 0.926328788356164
"TEST" "20" "STANDING" "body_gyroscope_jerk_mean_time-x" 0.102049132684932
"TEST" "20" "STANDING" "body_gyroscope_jerk_mean_time-y" 0.0456449089835616
"TEST" "20" "STANDING" "body_gyroscope_jerk_mean_time-z" 0.0533653460547945
"TEST" "20" "STANDING" "body_gyroscope_jerk_standard_deviation_time-x" 0.921644239863014
"TEST" "20" "STANDING" "body_gyroscope_jerk_standard_deviation_time-y" 0.947633070684932
"TEST" "20" "STANDING" "body_gyroscope_jerk_standard_deviation_time-z" 0.948669854794521
"TEST" "20" "STANDING" "body_gyroscope_magnitude_mean_time" 0.883675028630137
"TEST" "20" "STANDING" "body_gyroscope_magnitude_standard_deviation_time" 0.843683410273973
"TEST" "20" "STANDING" "body_gyroscope_mean_frequency-x" 0.881019424794521
"TEST" "20" "STANDING" "body_gyroscope_mean_frequency-y" 0.91064914109589
"TEST" "20" "STANDING" "body_gyroscope_mean_frequency-z" 0.911409911643836
"TEST" "20" "STANDING" "body_gyroscope_mean_time-x" 0.031772698039589
"TEST" "20" "STANDING" "body_gyroscope_mean_time-y" 0.0747966720275342
"TEST" "20" "STANDING" "body_gyroscope_mean_time-z" 0.0880736718328767
"TEST" "20" "STANDING" "body_gyroscope_standard_deviation_frequency-x" 0.890525705068493
"TEST" "20" "STANDING" "body_gyroscope_standard_deviation_frequency-y" 0.901237499589041
"TEST" "20" "STANDING" "body_gyroscope_standard_deviation_frequency-z" 0.914872014383562
"TEST" "20" "STANDING" "body_gyroscope_standard_deviation_time-x" 0.886749172739726
"TEST" "20" "STANDING" "body_gyroscope_standard_deviation_time-y" 0.903913940684931
"TEST" "20" "STANDING" "body_gyroscope_standard_deviation_time-z" 0.907343324657534
"TEST" "20" "STANDING" "gravity_acceleration_magnitude_mean_time" 0.92240685739726
"TEST" "20" "STANDING" "gravity_acceleration_magnitude_standard_deviation_time" 0.910672094794521
"TEST" "20" "STANDING" "gravity_acceleration_mean_time-x" 0.911231752465753
"TEST" "20" "STANDING" "gravity_acceleration_mean_time-y" 0.305938716712329
"TEST" "20" "STANDING" "gravity_acceleration_mean_time-z" 0.075881751999589
"TEST" "20" "STANDING" "gravity_acceleration_standard_deviation_time-x" 0.981916942054795
"TEST" "20" "STANDING" "gravity_acceleration_standard_deviation_time-y" 0.957462721369863
"TEST" "20" "STANDING" "gravity_acceleration_standard_deviation_time-z" 0.942437325616438
"TEST" "20" "WALKING" "body_acceleration_average_frequency-x" 0.231630370254902
"TEST" "20" "WALKING" "body_acceleration_average_frequency-y" 0.0876708735756863
"TEST" "20" "WALKING" "body_acceleration_average_frequency-z" 0.245573396196078
"TEST" "20" "WALKING" "body_acceleration_jerk_average_frequency-x" 0.270765252523529
"TEST" "20" "WALKING" "body_acceleration_jerk_average_frequency-y" 0.475080055294118
"TEST" "20" "WALKING" "body_acceleration_jerk_average_frequency-z" 0.190339231680392
"TEST" "20" "WALKING" "body_acceleration_jerk_magnitude_mean_time" 0.0997648607862745
"TEST" "20" "WALKING" "body_acceleration_jerk_magnitude_standard_deviation_time" 0.0982832781156863
"TEST" "20" "WALKING" "body_acceleration_jerk_mean_frequency-x" 0.139343525
"TEST" "20" "WALKING" "body_acceleration_jerk_mean_frequency-y" 0.199460933352941
"TEST" "20" "WALKING" "body_acceleration_jerk_mean_frequency-z" 0.34599447627451
"TEST" "20" "WALKING" "body_acceleration_jerk_mean_time-x" 0.215422075803922
"TEST" "20" "WALKING" "body_acceleration_jerk_mean_time-y" 0.263347169535294
"TEST" "20" "WALKING" "body_acceleration_jerk_mean_time-z" 0.182666946345098
"TEST" "20" "WALKING" "body_acceleration_jerk_standard_deviation_frequency-x" 0.136845736678431
"TEST" "20" "WALKING" "body_acceleration_jerk_standard_deviation_frequency-y" 0.267762448263529
"TEST" "20" "WALKING" "body_acceleration_jerk_standard_deviation_frequency-z" 0.427690451960784
"TEST" "20" "WALKING" "body_acceleration_jerk_standard_deviation_time-x" 0.1024320588
"TEST" "20" "WALKING" "body_acceleration_jerk_standard_deviation_time-y" 0.257282686972549
"TEST" "20" "WALKING" "body_acceleration_jerk_standard_deviation_time-z" 0.387664584313725
"TEST" "20" "WALKING" "body_acceleration_magnitude_average_frequency" 0.291882701372549
"TEST" "20" "WALKING" "body_acceleration_magnitude_mean_frequency" 0.106611423339216
"TEST" "20" "WALKING" "body_acceleration_magnitude_mean_time" 0.0956891706573333
"TEST" "20" "WALKING" "body_acceleration_magnitude_standard_deviation_frequency" 0.389934004313725
"TEST" "20" "WALKING" "body_acceleration_magnitude_standard_deviation_time" 0.169035312784314
"TEST" "20" "WALKING" "body_acceleration_mean_frequency-x" 0.147670939715686
"TEST" "20" "WALKING" "body_acceleration_mean_frequency-y" 0.403465950921569
"TEST" "20" "WALKING" "body_acceleration_mean_frequency-z" 0.272213861705882
"TEST" "20" "WALKING" "body_acceleration_mean_time-x" 0.272589336470588
"TEST" "20" "WALKING" "body_acceleration_mean_time-y" 0.0271392719
"TEST" "20" "WALKING" "body_acceleration_mean_time-z" 0.113539477098039
"TEST" "20" "WALKING" "body_acceleration_standard_deviation_frequency-x" 0.234985644352941
"TEST" "20" "WALKING" "body_acceleration_standard_deviation_frequency-y" 0.438436341294118
"TEST" "20" "WALKING" "body_acceleration_standard_deviation_frequency-z" 0.26649772672549
"TEST" "20" "WALKING" "body_acceleration_standard_deviation_time-x" 0.208342792019608
"TEST" "20" "WALKING" "body_acceleration_standard_deviation_time-y" 0.489771808627451
"TEST" "20" "WALKING" "body_acceleration_standard_deviation_time-z" 0.229303655372549
"TEST" "20" "WALKING" "body_body_acceleration_jerk_magnitude_average_frequency" 0.135519735909804
"TEST" "20" "WALKING" "body_body_acceleration_jerk_magnitude_mean_frequency" 0.112417186210588
"TEST" "20" "WALKING" "body_body_acceleration_jerk_magnitude_standard_deviation_frequency" 0.0978355456478431
"TEST" "20" "WALKING" "body_body_gyroscope_jerk_magnitude_average_frequency" 0.119598897209804
"TEST" "20" "WALKING" "body_body_gyroscope_jerk_magnitude_mean_frequency" 0.180391264266274
"TEST" "20" "WALKING" "body_body_gyroscope_jerk_magnitude_standard_deviation_frequency" 0.181176982835294
"TEST" "20" "WALKING" "body_body_gyroscope_magnitude_average_frequency" 0.207736003352941
"TEST" "20" "WALKING" "body_body_gyroscope_magnitude_mean_frequency" 0.103688375518039
"TEST" "20" "WALKING" "body_body_gyroscope_magnitude_standard_deviation_frequency" 0.196210236058824
"TEST" "20" "WALKING" "body_gyroscope_average_frequency-x" 0.147357971062745
"TEST" "20" "WALKING" "body_gyroscope_average_frequency-y" 0.128996295767059
"TEST" "20" "WALKING" "body_gyroscope_average_frequency-z" 0.243362003331765
"TEST" "20" "WALKING" "body_gyroscope_jerk_magnitude_mean_time" 0.206303329627451
"TEST" "20" "WALKING" "body_gyroscope_jerk_magnitude_standard_deviation_time" 0.155211789435294
"TEST" "20" "WALKING" "body_gyroscope_jerk_mean_time-x" 0.226184430247059
"TEST" "20" "WALKING" "body_gyroscope_jerk_mean_time-y" 0.269269729313726
"TEST" "20" "WALKING" "body_gyroscope_jerk_mean_time-z" 0.132650312376471
"TEST" "20" "WALKING" "body_gyroscope_jerk_standard_deviation_time-x" 0.253227445431373
"TEST" "20" "WALKING" "body_gyroscope_jerk_standard_deviation_time-y" 0.146735937333333
"TEST" "20" "WALKING" "body_gyroscope_jerk_standard_deviation_time-z" 0.253270258596078
"TEST" "20" "WALKING" "body_gyroscope_magnitude_mean_time" 0.121110600427451
"TEST" "20" "WALKING" "body_gyroscope_magnitude_standard_deviation_time" 0.0738110445352941
"TEST" "20" "WALKING" "body_gyroscope_mean_frequency-x" 0.107240700358824
"TEST" "20" "WALKING" "body_gyroscope_mean_frequency-y" 0.111126643998627
"TEST" "20" "WALKING" "body_gyroscope_mean_frequency-z" 0.123737826939216
"TEST" "20" "WALKING" "body_gyroscope_mean_time-x" 0.106428058539216
"TEST" "20" "WALKING" "body_gyroscope_mean_time-y" 0.132858960887059
"TEST" "20" "WALKING" "body_gyroscope_mean_time-z" 0.0944237169411765
"TEST" "20" "WALKING" "body_gyroscope_standard_deviation_frequency-x" 0.279931528352941
"TEST" "20" "WALKING" "body_gyroscope_standard_deviation_frequency-y" 0.218757867672549
"TEST" "20" "WALKING" "body_gyroscope_standard_deviation_frequency-z" 0.264957205764706
"TEST" "20" "WALKING" "body_gyroscope_standard_deviation_time-x" 0.23294061427451
"TEST" "20" "WALKING" "body_gyroscope_standard_deviation_time-y" 0.178359855490196
"TEST" "20" "WALKING" "body_gyroscope_standard_deviation_time-z" 0.169221106313726
"TEST" "20" "WALKING" "gravity_acceleration_magnitude_mean_time" 0.0956891706573333
"TEST" "20" "WALKING" "gravity_acceleration_magnitude_standard_deviation_time" 0.169035312784314
"TEST" "20" "WALKING" "gravity_acceleration_mean_time-x" 0.899965205686274
"TEST" "20" "WALKING" "gravity_acceleration_mean_time-y" 0.344443913137255
"TEST" "20" "WALKING" "gravity_acceleration_mean_time-z" 0.0681333025098039
"TEST" "20" "WALKING" "gravity_acceleration_standard_deviation_time-x" 0.970327266470588
"TEST" "20" "WALKING" "gravity_acceleration_standard_deviation_time-y" 0.962003383529412
"TEST" "20" "WALKING" "gravity_acceleration_standard_deviation_time-z" 0.953850439607843
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_average_frequency-x" 0.497514721777778
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_average_frequency-y" 0.114505778195556
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_average_frequency-z" 0.125018637286667
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_average_frequency-x" 0.450948560266667
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_average_frequency-y" 0.4985269758
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_average_frequency-z" 0.480248953555556
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_magnitude_mean_time" 0.10809506838
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_magnitude_standard_deviation_time" 0.0984985855237778
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_mean_frequency-x" 0.217537247792689
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_mean_frequency-y" 0.216129566026667
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_mean_frequency-z" 0.356220245355556
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_mean_time-x" 0.235957674644444
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_mean_time-y" 0.32901983964
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_mean_time-z" 0.251633066031111
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_standard_deviation_frequency-x" 0.182626467182222
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_standard_deviation_frequency-y" 0.299671613866667
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_standard_deviation_frequency-z" 0.405294896466667
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_standard_deviation_time-x" 0.175745582931111
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_standard_deviation_time-y" 0.294152254133333
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_jerk_standard_deviation_time-z" 0.381503405466667
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_magnitude_average_frequency" 0.122052467133333
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_magnitude_mean_frequency" 0.161069167084444
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_magnitude_mean_time" 0.222507949711111
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_magnitude_standard_deviation_frequency" 0.0762752434955556
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_magnitude_standard_deviation_time" 0.177679911711111
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_mean_frequency-x" 0.119431072711111
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_mean_frequency-y" 0.524187686888889
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_mean_frequency-z" 0.202300369497778
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_mean_time-x" 0.296144421355556
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_mean_time-y" 0.0271876935217778
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_mean_time-z" 0.104651094382222
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_standard_deviation_frequency-x" 0.130678663906222
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_standard_deviation_frequency-y" 0.560191344
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_standard_deviation_frequency-z" 0.222179262755556
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_standard_deviation_time-x" 0.110298491462222
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_standard_deviation_time-y" 0.616937015333333
"TEST" "20" "WALKING_DOWNSTAIRS" "body_acceleration_standard_deviation_time-z" 0.184910891155556
"TEST" "20" "WALKING_DOWNSTAIRS" "body_body_acceleration_jerk_magnitude_average_frequency" 0.147433202017778
"TEST" "20" "WALKING_DOWNSTAIRS" "body_body_acceleration_jerk_magnitude_mean_frequency" 0.107232883442222
"TEST" "20" "WALKING_DOWNSTAIRS" "body_body_acceleration_jerk_magnitude_standard_deviation_frequency" 0.117017366846667
"TEST" "20" "WALKING_DOWNSTAIRS" "body_body_gyroscope_jerk_magnitude_average_frequency" 0.148972219888889
"TEST" "20" "WALKING_DOWNSTAIRS" "body_body_gyroscope_jerk_magnitude_mean_frequency" 0.311668472555556
"TEST" "20" "WALKING_DOWNSTAIRS" "body_body_gyroscope_jerk_magnitude_standard_deviation_frequency" 0.282601219431111
"TEST" "20" "WALKING_DOWNSTAIRS" "body_body_gyroscope_magnitude_average_frequency" 0.106414732118667
"TEST" "20" "WALKING_DOWNSTAIRS" "body_body_gyroscope_magnitude_mean_frequency" 0.126413828102222
"TEST" "20" "WALKING_DOWNSTAIRS" "body_body_gyroscope_magnitude_standard_deviation_frequency" 0.189558883888889
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_average_frequency-x" 0.232696716755556
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_average_frequency-y" 0.126975237577778
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_average_frequency-z" 0.161421526377778
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_jerk_magnitude_mean_time" 0.268183423577778
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_jerk_magnitude_standard_deviation_time" 0.275591880382222
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_jerk_mean_time-x" 0.189508549466667
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_jerk_mean_time-y" 0.190429557062222
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_jerk_mean_time-z" 0.240246526511111
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_jerk_standard_deviation_time-x" 0.249235098988889
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_jerk_standard_deviation_time-y" 0.3354773742
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_jerk_standard_deviation_time-z" 0.166630420097778
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_magnitude_mean_time" 0.132972989951111
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_magnitude_standard_deviation_time" 0.118514550315111
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_mean_frequency-x" 0.133295434135556
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_mean_frequency-y" 0.144292202666667
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_mean_frequency-z" 0.269788527004444
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_mean_time-x" 0.307005711242222
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_mean_time-y" 0.267042515333333
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_mean_time-z" 0.120154529105778
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_standard_deviation_frequency-x" 0.277906065088889
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_standard_deviation_frequency-y" 0.171443578666667
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_standard_deviation_frequency-z" 0.122099961955556
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_standard_deviation_time-x" 0.239376448911111
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_standard_deviation_time-y" 0.153903063711111
"TEST" "20" "WALKING_DOWNSTAIRS" "body_gyroscope_standard_deviation_time-z" 0.186917276288889
"TEST" "20" "WALKING_DOWNSTAIRS" "gravity_acceleration_magnitude_mean_time" 0.222507949711111
"TEST" "20" "WALKING_DOWNSTAIRS" "gravity_acceleration_magnitude_standard_deviation_time" 0.177679911711111
"TEST" "20" "WALKING_DOWNSTAIRS" "gravity_acceleration_mean_time-x" 0.91972663
"TEST" "20" "WALKING_DOWNSTAIRS" "gravity_acceleration_mean_time-y" 0.277419718666667
"TEST" "20" "WALKING_DOWNSTAIRS" "gravity_acceleration_mean_time-z" 0.0882967766888889
"TEST" "20" "WALKING_DOWNSTAIRS" "gravity_acceleration_standard_deviation_time-x" 0.940458075111111
"TEST" "20" "WALKING_DOWNSTAIRS" "gravity_acceleration_standard_deviation_time-y" 0.908577153777778
"TEST" "20" "WALKING_DOWNSTAIRS" "gravity_acceleration_standard_deviation_time-z" 0.919693532888889
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_average_frequency-x" 0.448492302764706
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_average_frequency-y" 0.198274620607843
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_average_frequency-z" 0.141388189359863
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_average_frequency-x" 0.475001504117647
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_average_frequency-y" 0.55340726627451
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_average_frequency-z" 0.448063672745098
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_magnitude_mean_time" 0.255611242098039
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_magnitude_standard_deviation_time" 0.239444370019608
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_mean_frequency-x" 0.256162264623529
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_mean_frequency-y" 0.312506644562745
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_mean_frequency-z" 0.492755895098039
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_mean_time-x" 0.225160293062745
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_mean_time-y" 0.247101419435294
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_mean_time-z" 0.138575845618627
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_standard_deviation_frequency-x" 0.195255145847059
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_standard_deviation_frequency-y" 0.256743776764706
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_standard_deviation_frequency-z" 0.533201712745098
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_standard_deviation_time-x" 0.19139783372549
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_standard_deviation_time-y" 0.260789711588235
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_jerk_standard_deviation_time-z" 0.513641207058824
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_magnitude_average_frequency" 0.0811494695490196
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_magnitude_mean_frequency" 0.208247182647059
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_magnitude_mean_time" 0.0927450981019608
"TEST" "20" "WALKING_UPSTAIRS" "body_acceleration_magnitude_standard_deviation_frequency" 0.320241012294118
